LegislatureNumber,PersonId,MemberCode,MemberChamber,MemberDistrict,MemberParty,MemberIsMajority,MemberIsActive,MemberComment,MemberEMail,MemberPhone,MemberBuilding,MemberRoom
17,Patrick Rodey:9,Rod,S,G-B,D,FALSE,TRUE,,Senator.Patrick.Rodey@akleg.gov,,,
17,Pat Pourchot:14,Pou,S,H-A,D,FALSE,TRUE,,Senator.Pat.Pourchot@akleg.gov,,,
17,Rick Uehling:13,Ueh,S,H-B,R,FALSE,TRUE,,Senator.Rick.Uehling@akleg.gov,,,
17,Rick Halford:11,Hal,S,I-A,R,FALSE,TRUE,,Senator.Richard.Halford@akleg.gov,,,
17,Samuel Cotten:9,Cot,S,I-B,D,FALSE,TRUE,,Senator.Samuel.Cotten@akleg.gov,,,
17,Richard Shultz:13,Shu,S,J,R,FALSE,TRUE,"""Appointed to the Senate December 28, 1990 to fill Senator Coghill's vacancy""",Senator.Richard.Shultz@akleg.gov,,,
17,Steve Frank:14,Fra,S,K-A,R,FALSE,TRUE,,Senator.Steve.Frank@akleg.gov,,,
17,Shirley Craft:17,Cra,S,K-B,D,FALSE,TRUE,"""Appointed August 23, 1991 to fill the vacancy created by the death of Senator Bettye M. Fahrenkamp of Fairbanks on August 12, 1991""",Senator.Shirley.Craft@akleg.gov,,,
17,Bettye Fahrenkamp:11,Fah,S,K-B,D,FALSE,TRUE,"""Died on August 12, 1991""",Senator.Bettye.Fahrenkamp@akleg.gov,,,
17,Albert Adams:12,Ada,S,L,D,FALSE,TRUE,,Senator.Albert.Adams@akleg.gov,,,
17,Lyman Hoffman:15,Hof,S,M,D,FALSE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,,,
17,Fred Zharoff:11,Zha,S,N,D,FALSE,TRUE,,Senator.Fred.Zharoff@akleg.gov,,,
18,Bill Williams:18,WLL,H,1,D,FALSE,TRUE,,Representative.William.Williams@akleg.gov,,,
18,Ben Grussendorf:12,GRS,H,2,D,FALSE,TRUE,,Representative.Ben.Grussendorf@akleg.gov,,,
18,Fran Ulmer:15,ULM,H,3,D,FALSE,TRUE,Minority Leader,Representative.Fran.Ulmer@akleg.gov,,,
18,Bill Hudson:15,HUD,H,4,R,TRUE,TRUE,,Representative.Bill.Hudson@akleg.gov,,,
18,Jerry Mackie:17,MAC,H,5,D,FALSE,TRUE,,Representative.Jerry.Mackie@akleg.gov,,,
18,Cliff Davidson:15,DAI,H,6,D,FALSE,TRUE,,Representative.Cliff.Davidson@akleg.gov,,,
18,Gail Phillips:17,PHG,H,7,R,TRUE,TRUE,Majority Leader,Representative.Gail.Phillips@akleg.gov,,,
18,Gary Davis:18,DVG,H,8,R,TRUE,TRUE,,Representative.Gary.G.Davis@akleg.gov,,,
18,Mike Navarre:14,NAV,H,9,D,FALSE,TRUE,,Representative.Mike.Navarre@akleg.gov,,,
18,Joe Green:18,GRN,H,10,R,TRUE,TRUE,,Representative.Joseph.Green@akleg.gov,,,
18,Jim Nordlund:18,NOR,H,11,D,FALSE,TRUE,,Representative.Jim.Nordlund@akleg.gov,,,
18,Mark Hanley:17,HAN,H,12,R,TRUE,TRUE,,Representative.Mark.Hanley@akleg.gov,,,
18,Cynthia Toohey:18,TOH,H,13,R,TRUE,TRUE,,Representative.Cynthia.Toohey@akleg.gov,,,
18,Terry Martin:11,MAR,H,14,R,TRUE,TRUE,,Representative.Terry.Martin@akleg.gov,,,
18,Kay Brown:15,BRO,H,15,D,FALSE,TRUE,,Representative.Kay.Brown@akleg.gov,,,
18,David Finkelstein:16,FIK,H,16,D,FALSE,TRUE,,Representative.David.Finkelstein@akleg.gov,,,
18,Sean Parnell:18,PAR,H,17,R,TRUE,TRUE,,Representative.Sean.Parnell@akleg.gov,,,
18,Con Bunde:18,BUN,H,18,R,TRUE,TRUE,,Representative.Con.Bunde@akleg.gov,,,
18,Jerry Sanders:18,SAN,H,19,R,TRUE,TRUE,,Representative.Jerry.Sanders@akleg.gov,,,
18,Brian Porter:18,POR,H,20,R,TRUE,TRUE,,Representative.Brian.Porter@akleg.gov,,,
18,Bettye Davis:17,DVB,H,21,D,FALSE,TRUE,Minority Whip,Representative.Bettye.B.Davis@akleg.gov,,,
18,Ramona Barnes:11,BAR,H,22,R,TRUE,TRUE,Speaker of the House,Representative.Ramona.Barnes@akleg.gov,,CAPITOL,
18,Eldon Mulder:18,MUL,H,23,R,TRUE,TRUE,,Representative.Eldon.Mulder@akleg.gov,,,
18,Pete Kott:18,KOT,H,24,R,TRUE,TRUE,,Representative.Pete.Kott@akleg.gov,,,
18,Edward Willis:9,WLS,H,25,I,FALSE,TRUE,,Representative.Edward.Willis@akleg.gov,,,
18,Patrick Carney:11,CAR,H,26,D,FALSE,TRUE,,Representative.Patrick.Carney@akleg.gov,,,
18,Ronald Larson:13,LAR,H,27,D,FALSE,TRUE,,Representative.Ronald.Larson@akleg.gov,,,
18,Curt Menard:15,MND,H,28,D,FALSE,TRUE,,Representative.Curt.Menard@akleg.gov,,,
18,John Davies:18,DAV,H,29,D,FALSE,TRUE,,Representative.John.Davies@akleg.gov,,,
18,Tom Brice:18,BRI,H,30,D,FALSE,TRUE,,Representative.Tom.Brice@akleg.gov,,,
18,Joe Sitton:18,STT,H,31,D,FALSE,TRUE,,Representative.Joe.Sitton@akleg.gov,,,
18,Al Vezey:18,VEZ,H,32,R,TRUE,TRUE,,Representative.Al.Vezey@akleg.gov,,,
18,Gene Therriault:18,THR,H,33,R,TRUE,TRUE,,Representative.Gene.Therriault@akleg.gov,,,
18,Jeannette James:18,JAM,H,34,R,TRUE,TRUE,,Representative.Jeannette.James@akleg.gov,,,
18,Harley Olberg:18,OLB,H,35,R,TRUE,TRUE,,Representative.Harley.Olberg@akleg.gov,,,
18,Irene Nicholia:18,NIC,H,36,D,FALSE,TRUE,,Representative.Irene.Nicholia@akleg.gov,,,
18,Eileen MacLean:16,MAL,H,37,D,FALSE,TRUE,,Representative.Eileen.MacLean@akleg.gov,,,
18,Richard Foster:16,FOS,H,38,D,FALSE,TRUE,Majority Whip,Representative.Richard.Foster@akleg.gov,,,
18,Lyman Hoffman:15,HOF,H,39,D,FALSE,TRUE,,Representative.Lyman.Hoffman@akleg.gov,,,
18,Carl Moses:4,MOS,H,40,D,FALSE,TRUE,,Representative.Carl.Moses@akleg.gov,,,
18,Robin Taylor:14,TAY,S,A,R,TRUE,TRUE,,Senator.Robin.Taylor@akleg.gov,9074653873,CAPITOL,30
18,Jim Duncan:9,DUN,S,B,D,FALSE,TRUE,,Senator.Jim.Duncan@akleg.gov,9074654766,CAPITOL,119
18,Fred Zharoff:11,ZHA,S,C,D,FALSE,TRUE,,Senator.Fred.Zharoff@akleg.gov,9074653473,CAPITOL,121
18,Suzanne Little:18,LIT,S,D,D,FALSE,TRUE,,Senator.Suzanne.Little@akleg.gov,9074652828,CAPITOL,7
18,Judith Salo:16,SAL,S,E,D,FALSE,TRUE,,Senator.Judith.Salo@akleg.gov,9074654940,CAPITOL,504
18,Drue Pearce:14,PEA,S,F,R,TRUE,TRUE,,Senator.Drue.Pearce@akleg.gov,9074654993,CAPITOL,508
18,Loren Leman:16,LEM,S,G,R,TRUE,TRUE,,Senator.Loren.Leman@akleg.gov,9074653711,CAPITOL,113
18,Johnny Ellis:15,ELL,S,H,D,FALSE,TRUE,,Senator.Johnny.Ellis@akleg.gov,9074653704,CAPITOL,9
18,Steve Rieger:14,RIE,S,I,R,TRUE,TRUE,,Senator.Steve.Rieger@akleg.gov,9074653879,CAPITOL,516
18,Dave Donley:15,DON,S,J,D,FALSE,TRUE,,Senator.Dave.Donley@akleg.gov,9074653892,CAPITOL,11
18,Tim Kelly:10,KEL,S,K,R,TRUE,TRUE,,Senator.Tim.Kelly@akleg.gov,9074653822,CAPITOL,101
18,Randy Phillips:10,PHI,S,L,R,TRUE,TRUE,,Senator.Randy.Phillips@akleg.gov,9074654949,CAPITOL,103
18,Rick Halford:11,HAL,S,M,R,TRUE,TRUE,Senate President,Senator.Richard.Halford@akleg.gov,9074654958,CAPITOL,111
18,Jalmar Kerttula:2,KER,S,N,D,FALSE,TRUE,,Senator.Jalmar.Kerttula@akleg.gov,9074652828,CAPITOL,427
18,Steve Frank:14,FRA,S,O,R,TRUE,TRUE,,Senator.Steve.Frank@akleg.gov,9074653709,CAPITOL,518
18,Bert Sharp:16,SHA,S,P,R,TRUE,TRUE,,Senator.Bert.Sharp@akleg.gov,9074653004,CAPITOL,514
18,Mike W Miller:13,MIL,S,Q,R,TRUE,TRUE,,Senator.Mike.W.Miller@akleg.gov,9074654976,CAPITOL,423
18,Georgianna Lincoln:17,LIN,S,R,D,FALSE,TRUE,,Senator.Georgianna.Lincoln@akleg.gov,9074653732,CAPITOL,510
18,Albert Adams:12,ADA,S,S,D,FALSE,TRUE,,Senator.Albert.Adams@akleg.gov,9074653707,CAPITOL,417
18,George Jacko:16,JAC,S,T,D,FALSE,TRUE,,Senator.George.Jacko@akleg.gov,9074654942,CAPITOL,125
19,Bill Williams:18,WIL,H,1,D,FALSE,TRUE,,Representative.William.Williams@akleg.gov,9074653424,CAP,128
19,Ben Grussendorf:12,GRS,H,2,D,FALSE,TRUE,,Representative.Ben.Grussendorf@akleg.gov,9074653824,CAP,415
19,Kim Elton:19,ELT,H,3,D,FALSE,TRUE,,Representative.Kim.Elton@akleg.gov,9074654947,CAP,112
19,Caren Robinson:19,ROB,H,4,D,FALSE,TRUE,,Representative.Caren.Robinson@akleg.gov,9074653744,CAP,114
19,Jerry Mackie:17,MAK,H,5,D,FALSE,TRUE,,Representative.Jerry.Mackie@akleg.gov,9074654925,CAP,404
19,Alan Austerman:19,AUS,H,6,R,TRUE,TRUE,,Representative.Alan.Austerman@akleg.gov,9074652487,CAP,434
19,Gail Phillips:17,PHG,H,7,R,TRUE,TRUE,,Representative.Gail.Phillips@akleg.gov,9074652689,CAP,208
19,Gary Davis:18,DAG,H,8,R,TRUE,TRUE,,Representative.Gary.G.Davis@akleg.gov,9074652893,CAP,420
19,Mike Navarre:14,NAV,H,9,D,FALSE,TRUE,,Representative.Mike.Navarre@akleg.gov,9074653779,CAP,521
19,Joe Green:18,GRN,H,10,R,TRUE,TRUE,,Representative.Joseph.Green@akleg.gov,9074654931,CAP,24
19,Norman Rokeberg:19,ROK,H,11,R,TRUE,TRUE,,Representative.Norman.Rokeberg@akleg.gov,9074654968,CAP,110
19,Mark Hanley:17,HAN,H,12,R,TRUE,TRUE,,Representative.Mark.Hanley@akleg.gov,9074654939,CAP,507
19,Cynthia Toohey:18,TOH,H,13,R,TRUE,TRUE,,Representative.Cynthia.Toohey@akleg.gov,9074654919,CAP,104
19,Terry Martin:11,MAR,H,14,R,TRUE,TRUE,,Representative.Terry.Martin@akleg.gov,9074653783,CAP,502
19,Kay Brown:15,BRO,H,15,D,FALSE,TRUE,,Representative.Kay.Brown@akleg.gov,9074654998,CAP,517
19,David Finkelstein:16,FIK,H,16,D,FALSE,TRUE,,Representative.David.Finkelstein@akleg.gov,9074652435,CAP,424
19,Sean Parnell:18,PAR,H,17,R,TRUE,TRUE,,Representative.Sean.Parnell@akleg.gov,9074652995,CAP,515
19,Con Bunde:18,BUN,H,18,R,TRUE,TRUE,,Representative.Con.Bunde@akleg.gov,9074654843,CAP,108
19,Jerry Sanders:18,SAN,H,19,R,TRUE,TRUE,,Representative.Jerry.Sanders@akleg.gov,9074654945,CAP,414
19,Brian Porter:18,POR,H,20,R,TRUE,TRUE,,Representative.Brian.Porter@akleg.gov,9074654930,CAP,118
19,Bettye Davis:17,DAB,H,21,D,FALSE,TRUE,,Representative.Bettye.B.Davis@akleg.gov,9074653875,CAP,430
19,Ramona Barnes:11,BAR,H,22,R,TRUE,TRUE,,Representative.Ramona.Barnes@akleg.gov,9074653438,CAP,403
19,Eldon Mulder:18,MUL,H,23,R,TRUE,TRUE,,Representative.Eldon.Mulder@akleg.gov,9074652647,CAP,411
19,Pete Kott:18,KOT,H,24,R,TRUE,TRUE,,Representative.Pete.Kott@akleg.gov,9074653777,CAP,432
19,Edward Willis:9,WLS,H,25,I,FALSE,TRUE,,Representative.Edward.Willis@akleg.gov,9074652199,CAP,400
19,Vic Kohring:19,KOR,H,26,R,TRUE,TRUE,,Representative.Vic.Kohring@akleg.gov,9074652186,CAP,428
19,Scott Ogan:19,OGA,H,27,R,TRUE,TRUE,,Representative.Scott.Ogan@akleg.gov,9074653878,CAP,409
19,Beverly Masek:19,MAS,H,28,R,TRUE,TRUE,,Representative.Beverly.Masek@akleg.gov,9074652679,CAP,418
19,John Davies:18,DAV,H,29,D,FALSE,TRUE,,Representative.John.Davies@akleg.gov,9074654457,CAP,422
19,Tom Brice:18,BRI,H,30,D,FALSE,TRUE,,Representative.Tom.Brice@akleg.gov,9074653466,CAP,426
19,Pete Kelly:19,KLL,H,31,R,TRUE,TRUE,,Representative.Pete.Kelly@akleg.gov,9074652327,CAP,513
19,Al Vezey:18,VEZ,H,32,R,TRUE,TRUE,,Representative.Al.Vezey@akleg.gov,9074653719,CAP,216
19,Gene Therriault:18,THR,H,33,R,TRUE,TRUE,,Representative.Gene.Therriault@akleg.gov,9074654797,CAP,421
19,Jeannette James:18,JAM,H,34,R,TRUE,TRUE,,Representative.Jeannette.James@akleg.gov,9074653743,CAP,102
19,Eugene Kubina:16,KUB,H,35,D,FALSE,TRUE,,Representative.Eugene.Kubina@akleg.gov,9074654859,CAP,406
19,Irene Nicholia:18,NIC,H,36,D,FALSE,TRUE,,Representative.Irene.Nicholia@akleg.gov,9074654527,CAP,501
19,Don Long:19,LNG,H,37,D,FALSE,TRUE,"Appointed; January 12, 1996",Representative.Don.Long@akleg.gov,9074654833,CAP,405
19,Eileen MacLean:16,MAC,H,37,D,FALSE,FALSE,"Resigned; January 12, 1996",Representative.Eileen.Maclean@akleg.gov,9074650000,,
19,Richard Foster:16,FOS,H,38,D,FALSE,TRUE,,Representative.Richard.Foster@akleg.gov,9074653789,CAP,410
19,Ivan Ivan:17,IVA,H,39,D,FALSE,TRUE,,Representative.Ivan.Ivan@akleg.gov,9074654942,CAP,503
19,Carl Moses:4,MOS,H,40,D,FALSE,TRUE,,Representative.Carl.Moses@akleg.gov,9074654451,CAP,204
19,Robin Taylor:14,TAY,S,A,R,TRUE,TRUE,,Senator.Robin.Taylor@akleg.gov,9074653873,CAPITOL,30
19,Jim Duncan:9,DUN,S,B,D,FALSE,TRUE,Minority Leader,Senator.Jim.Duncan@akleg.gov,9074654766,CAPITOL,119
19,Fred Zharoff:11,ZHA,S,C,D,FALSE,TRUE,,Senator.Fred.Zharoff@akleg.gov,9074653473,CAPITOL,121
19,John Torgerson:19,TOR,S,D,R,TRUE,TRUE,,Senator.John.Torgerson@akleg.gov,9074652828,CAPITOL,427
19,Judith Salo:16,SAL,S,E,D,FALSE,TRUE,,Senator.Judith.Salo@akleg.gov,9074654940,CAPITOL,504
19,Drue Pearce:14,PEA,S,F,R,TRUE,TRUE,President of the Senate,Senator.Drue.Pearce@akleg.gov,9074653755,CAPITOL,111
19,Loren Leman:16,LEM,S,G,R,TRUE,TRUE,,Senator.Loren.Leman@akleg.gov,9074652095,CAPITOL,113
19,Johnny Ellis:15,ELL,S,H,D,FALSE,TRUE,,Senator.Johnny.Ellis@akleg.gov,9074653704,CAPITOL,9
19,Steve Rieger:14,RIE,S,I,R,TRUE,TRUE,,Senator.Steve.Rieger@akleg.gov,9074653879,CAPITOL,516
19,Dave Donley:15,DON,S,J,D,FALSE,TRUE,,Senator.Dave.Donley@akleg.gov,9074653892,CAPITOL,11
19,Tim Kelly:10,KEL,S,K,R,TRUE,TRUE,,Senator.Tim.Kelly@akleg.gov,9074653822,CAPITOL,101
19,Randy Phillips:10,PHI,S,L,R,TRUE,TRUE,,Senator.Randy.R.Phillips@akleg.gov,9074654949,CAPITOL,103
19,Rick Halford:11,HAL,S,M,R,TRUE,TRUE,Majority Leader,Senator.Richard.Halford@akleg.gov,9074654958,CAPITOL,508
19,Lyda Green:19,GRE,S,N,R,TRUE,TRUE,,Senator.Lyda.Green@akleg.gov,9074656600,CAPITOL,423
19,Steve Frank:14,FRA,S,O,R,TRUE,TRUE,,Senator.Steve.Frank@akleg.gov,9074653709,CAPITOL,518
19,Bert Sharp:16,SHA,S,P,R,TRUE,TRUE,,Senator.Bert.Sharp@akleg.gov,9074653004,CAPITOL,514
19,Mike W Miller:13,MIL,S,Q,R,TRUE,TRUE,,Senator.Mike.W.Miller@akleg.gov,9074654976,CAPITOL,125
19,Georgianna Lincoln:17,LIN,S,R,D,FALSE,TRUE,,Senator.Georgianna.Lincoln@akleg.gov,9074653732,CAPITOL,510
19,Albert Adams:12,ADA,S,S,D,FALSE,TRUE,,Senator.Albert.Adams@akleg.gov,9074653707,CAPITOL,417
19,Lyman Hoffman:15,HOF,S,T,D,FALSE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,7
20,Bill Williams:18,WIL,H,1,D,FALSE,TRUE,,Representative.William.Williams@akleg.gov,9074653424,CAPITOL,424
20,Ben Grussendorf:12,GRS,H,2,D,FALSE,TRUE,,Representative.Ben.Grussendorf@akleg.gov,9074653824,CAPITOL,415
20,Kim Elton:19,ELT,H,3,D,FALSE,TRUE,,Representative.Kim.Elton@akleg.gov,9074654947,CAPITOL,400
20,Bill Hudson:15,HUD,H,4,R,TRUE,TRUE,,Representative.Bill.Hudson@akleg.gov,9074653744,CAPITOL,108
20,Albert Kookesh:20,KOS,H,5,D,FALSE,TRUE,,Representative.Albert.Kookesh@akleg.gov,9074653473,CAPITOL,114
20,Alan Austerman:19,AUS,H,6,R,TRUE,TRUE,,Representative.Alan.Austerman@akleg.gov,9074652487,CAPITOL,434
20,Gail Phillips:17,PHG,H,7,R,TRUE,TRUE,Speaker of the House,Representative.Gail.Phillips@akleg.gov,9074652689,CAPITOL,208
20,Gary Davis:18,DAG,H,8,R,TRUE,TRUE,,Representative.Gary.Davis@akleg.gov,9074652693,CAPITOL,513
20,Mark Hodgins:20,HOD,H,9,R,TRUE,TRUE,,Representative.Mark.Hodgins@akleg.gov,9074653779,CAPITOL,110
20,Joe Green:18,GRN,H,10,R,TRUE,TRUE,,Representative.Joseph.Green@akleg.gov,9074654931,CAPITOL,118
20,Norman Rokeberg:19,ROK,H,11,R,TRUE,TRUE,,Representative.Norman.Rokeberg@akleg.gov,9074654968,CAPITOL,24
20,Mark Hanley:17,HAN,H,12,R,TRUE,TRUE,,Representative.Mark.Hanley@akleg.gov,9074654939,CAPITOL,507
20,Ethan Berkowitz:20,BER,H,13,D,FALSE,TRUE,,Representative.Ethan.Berkowitz@akleg.gov,9074654919,CAPITOL,406
20,Terry Martin:11,MAR,H,14,R,TRUE,TRUE,,Representative.Terry.Martin@akleg.gov,9074653783,CAPITOL,502
20,Eric Croft:20,CRO,H,15,D,FALSE,TRUE,,Representative.Eric.Croft@akleg.gov,9074654998,CAPITOL,430
20,Allen Kemplen:20,KEM,H,16,D,FALSE,TRUE,,Representative.Allen.Kemplen@akleg.gov,9074652435,CAPITOL,112
20,John Cowdery:13,CWD,H,17,R,TRUE,TRUE,,Representative.John.Cowdery@akleg.gov,9074653879,CAPITOL,416
20,Con Bunde:18,BUN,H,18,R,TRUE,TRUE,,Representative.Con.Bunde@akleg.gov,9074654843,CAPITOL,104
20,Jerry Sanders:18,SAN,H,19,R,TRUE,TRUE,,Representative.Jerry.Sanders@akleg.gov,9074654945,CAPITOL,414
20,Brian Porter:18,POR,H,20,R,TRUE,TRUE,House Majority Leader,Representative.Brian.Porter@akleg.gov,9074654930,CAPITOL,216
20,Joe Ryan:20,RYA,H,21,R,TRUE,TRUE,,Representative.Joe.Ryan@akleg.gov,9074653875,CAPITOL,420
20,Ramona Barnes:11,BAR,H,22,R,TRUE,TRUE,,Representative.Ramona.Barnes@akleg.gov,9074653438,CAPITOL,403
20,Eldon Mulder:18,MUL,H,23,R,TRUE,TRUE,,Representative.Eldon.Mulder@akleg.gov,9074652647,CAPITOL,501
20,Pete Kott:18,KOT,H,24,R,TRUE,TRUE,,Representative.Pete.Kott@akleg.gov,9074653777,CAPITOL,204
20,Fred Dyson:20,DYS,H,25,R,TRUE,TRUE,,Representative.Fred.Dyson@akleg.gov,9074652199,CAPITOL,428
20,Vic Kohring:19,KOR,H,26,R,TRUE,TRUE,,Representative.Vic.Kohring@akleg.gov,9074652186,CAPITOL,421
20,Scott Ogan:19,OGA,H,27,R,TRUE,TRUE,,Representative.Scott.Ogan@akleg.gov,9074653878,CAPITOL,128
20,Beverly Masek:19,MAS,H,28,R,TRUE,TRUE,,Representative.Beverly.Masek@akleg.gov,9074652679,CAPITOL,432
20,John Davies:18,DAV,H,29,D,FALSE,TRUE,,Representative.John.Davies@akleg.gov,9074654457,CAPITOL,422
20,Tom Brice:18,BRI,H,30,D,FALSE,TRUE,,Representative.Tom.Brice@akleg.gov,9074653466,CAPITOL,426
20,Pete Kelly:19,KLL,H,31,R,TRUE,TRUE,,Representative.Pete.Kelly@akleg.gov,9074652327,CAPIT0L,411
20,Al Vezey:18,VEZ,H,32,R,TRUE,TRUE,,Representative.Al.Vezey@akleg.gov,9074653719,CAPITOL,13
20,Gene Therriault:18,THR,H,33,R,TRUE,TRUE,,Representative.Gene.Therriault@akleg.gov,9074654797,CAPITOL,511
20,Jeannette James:18,JAM,H,34,R,TRUE,TRUE,,Representative.Jeanette.James@akleg.gov,9074653743,CAPITOL,102
20,Eugene Kubina:16,KUB,H,35,D,FALSE,TRUE,House Minority Leader,Representative.Eugene.Kubina@akleg.gov,9074654859,CAPITOL,404
20,Irene Nicholia:18,NIC,H,36,D,FALSE,TRUE,,Representative.Irene.Nicholia@akleg.gov,9074654527,CAPITOL,409
20,Reggie Joule:20,JLE,H,37,D,FALSE,TRUE,,Representative.Reggie.Joule@akleg.gov,9074654833,CAPITOL,405
20,Richard Foster:16,FOS,H,38,D,FALSE,TRUE,House Majority Whip,Representative.Richard.Foster@akleg.gov,9074653789,CAPITOL,410
20,Ivan Ivan:17,IVA,H,39,D,FALSE,TRUE,,Representative.Ivan.Ivan@akleg.gov,9074654942,CAPITOL,418
20,Carl Moses:4,MOS,H,40,D,FALSE,TRUE,,Representative.Carl.Moses@akleg.gov,9074654451,CAPITOL,521
20,Robin Taylor:14,TAY,S,A,R,TRUE,TRUE,Senate Majority Leader,Senator.Robin.Taylor@akleg.gov,9074653873,CAPITOL,30
20,Jim Duncan:9,DUN,S,B,D,FALSE,TRUE,Senate Minority Leader,Senator.Jim.Duncan@akleg.gov,9074654766,CAPITOL,119
20,Jerry Mackie:17,MAK,S,C,D,FALSE,TRUE,,Senator.Jerry.Mackie@akleg.gov,9074654925,CAPITOL,427
20,John Torgerson:19,TOR,S,D,R,TRUE,TRUE,,Senator.John.Torgerson@akleg.gov,9074652828,CAPITOL,514
20,Jerry Ward:13,WAR,S,E,R,TRUE,TRUE,,Senator.Jerry.Ward@akleg.gov,9074654940,CAPITOL,423
20,Drue Pearce:14,PEA,S,F,R,TRUE,TRUE,,Senator.Drue.Pearce@akleg.gov,9074654993,CAPITOL,518
20,Loren Leman:16,LEM,S,G,R,TRUE,TRUE,,Senator.Loren.Leman@akleg.gov,9074653844,CAPITOL,113
20,Johnny Ellis:15,ELL,S,H,D,FALSE,TRUE,,Senator.Johnny.Ellis@akleg.gov,9074653704,CAPITOL,9
20,Sean Parnell:18,PAR,S,I,R,TRUE,TRUE,,Senator.Sean.Parnell@akleg.gov,9074652995,CAPITOL,504
20,Dave Donley:15,DON,S,J,R,TRUE,TRUE,,Senator.Dave.Donley@akleg.gov,9074653892,CAPITOL,508
20,Tim Kelly:10,KEL,S,K,R,TRUE,TRUE,,Senator.Tim.Kelly@akleg.gov,9074653822,CAPITOL,3822
20,Randy Phillips:10,PHI,S,L,R,TRUE,TRUE,,Senator.Randy.Phillips@akleg.gov,9074654949,CAPITOL,103
20,Rick Halford:11,HAL,S,M,R,TRUE,TRUE,,Senator.Richard.Halford@akleg.gov,9074654958,CAPITOL,121
20,Lyda Green:19,GRE,S,N,R,TRUE,TRUE,,Senator.Lyda.Green@akleg.gov,9074656600,CAPITOL,125
20,Gary Wilken:20,WLK,S,O,R,TRUE,TRUE,,Senator.Gary.Wilken@akleg.gov,9074653709,CAPITOL,510
20,Bert Sharp:16,SHA,S,P,R,TRUE,TRUE,,Senator.Bert.Sharp@akleg.gov,9074653004,CAPITOL,516
20,Mike W Miller:13,MIL,S,Q,R,TRUE,TRUE,Senate President,Senator.Mike.W.Miller@akleg.gov,9074654976,CAPITOL,107
20,Georgianna Lincoln:17,LIN,S,R,D,FALSE,TRUE,,Senator.Georgianna.Lincoln@akleg.gov,9074653732,CAPITOL,11
20,Albert Adams:12,ADA,S,S,D,FALSE,TRUE,,Senator.Albert.Adams@akleg.gov,9074653707,CAPITOL,417
20,Lyman Hoffman:15,HOF,S,T,D,FALSE,TRUE,,Senator.Lyman.Hoffman@akleg.gov,9074654453,CAPITOL,7
21,Bill Williams:18,WIL,H,1,R,TRUE,TRUE,,Representative.Bill.Williams@akleg.gov,9074654654,CAPITOL,502
21,Ben Grussendorf:12,GRS,H,2,D,FALSE,TRUE,,Representative.Ben.Grussendorf@akleg.gov,9074653824,CAPITOL,415
21,Beth Kerttula:21,KER,H,3,D,FALSE,TRUE,,Representative.Beth.Kerttula@akleg.gov,9074652327,CAPIT0L,411
21,Bill Hudson:15,HUD,H,4,R,TRUE,TRUE,,Representative.Bill.Hudson@akleg.gov,9074653744,CAPITOL,108
21,Albert Kookesh:20,KOS,H,5,D,FALSE,TRUE,,Representative.Albert.Kookesh@akleg.gov,9074653473,CAPITOL,114
21,Alan Austerman:19,AUS,H,6,R,TRUE,TRUE,,Representative.Alan.Austerman@akleg.gov,9074654230,CAPITOL,434
21,Gail Phillips:17,PHG,H,7,R,TRUE,TRUE,,Representative.Gail.Phillips@akleg.gov,9074652689,CAPITOL,208
21,Gary Davis:18,DAG,H,8,R,TRUE,TRUE,,Representative.Gary.Davis@akleg.gov,9074652693,CAPITOL,513
21,Hal Smalley:21,SML,H,9,D,FALSE,TRUE,,Representative.Hal.Smalley@akleg.gov,9074654945,CAPITOL,414
21,Joe Green:18,GRN,H,10,R,TRUE,TRUE,House Majority Leader,Representative.Joe.Green@akleg.gov,9074654931,CAPITOL,118
21,Norman Rokeberg:19,ROK,H,11,R,TRUE,TRUE,,Representative.Norman.Rokeberg@akleg.gov,9074654968,CAPITOL,24
21,Andrew Halcro:21,HAC,H,12,R,TRUE,TRUE,,Representative.Andrew.Halcro@akleg.gov,9074654939,CAPITOL,507
21,Ethan Berkowitz:20,BER,H,13,D,FALSE,TRUE,House Minority Leader,Representative.Ethan.Berkowitz@akleg.gov,9074654919,CAPITOL,406
21,Lisa Murkowski:21,MUR,H,14,R,TRUE,TRUE,,Representative.Lisa.Murkowski@akleg.gov,9074653783,CAPITOL,406
21,Eric Croft:20,CRO,H,15,D,FALSE,TRUE,,Representative.Eric.Croft@akleg.gov,9074654998,CAPITOL,400
21,Allen Kemplen:20,KEM,H,16,D,FALSE,TRUE,,Representative.Allen.Kemplen@akleg.gov,9074652435,CAPITOL,112
21,John Cowdery:13,COY,H,17,R,TRUE,TRUE,,Representative.John.Cowdery@akleg.gov,9074653879,CAPITOL,416
21,Con Bunde:18,BUN,H,18,R,TRUE,TRUE,,Representative.Con.Bunde@akleg.gov,9074654843,CAPITOL,104
21,Jerry Sanders:18,SAN,H,19,R,TRUE,TRUE,,Representative.Jerry.Sanders@akleg.gov,9074654945,CAPITOL,414
21,Brian Porter:18,POR,H,20,R,TRUE,TRUE,Speaker of the House,Representative.Brian.Porter@akleg.gov,9074654930,CAPITOL,216
